CIESINCODE_GPW,ISOCODE_GPW,Location_GPW,location_id_GBD,ISOCODE_GBD,Location_GBD,GBD_GPW,location_name_GBD,cause_id_GBD,cause_name_GBD,num_val,num_upper,num_lower,pop_25plus_GBD,rate_country_25plus_val,rate_country_25plus_val_upper,rate_country_25plus_val_lower
4,AFG,Afghanistan,160,AFG,Afghanistan,Y,Afghanistan,409,Non-communicable diseases,90285.42888800001,102168.17676300001,79495.99251899999,9483107.991136929,952.0658097786326,1077.3701708183444,838.2904907684091
8,ALB,Albania,43,ALB,Albania,Y,Albania,409,Non-communicable diseases,18945.57757034,21869.317811,16323.126698930002,1784176.817079461,1061.8665924239633,1225.7371355602597,914.88279315553
12,DZA,Algeria,139,DZA,Algeria,Y,Algeria,409,Non-communicable diseases,123921.22719800001,128333.22993199999,118901.36173120001,21727276.79201871,570.3486377249135,590.6549226598976,547.2446587272142
16,ASM,American Samoa,298,ASM,American Samoa,Y,American Samoa,409,Non-communicable diseases,257.457889763,277.66574790799996,236.090288418,26535.112155653555,970.25363319652,1046.408797065667,889.7278708795612
20,AND,Andorra,74,AND,Andorra,Y,Andorra,409,Non-communicable diseases,469.086398497,511.30234046400005,427.182893737,58398.97346214688,803.244253601569,875.533096134672,731.4904156900839
24,AGO,Angola,168,AGO,Angola,Y,Angola,409,Non-communicable diseases,49456.8371241,56486.700068,42583.1870115,9066375.41313477,545.4973445336288,623.0350883790426,469.68259167614286
28,ATG,Antigua and Barbuda,105,ATG,Antigua and Barbuda,Y,Antigua and Barbuda,409,Non-communicable diseases,446.12236469699997,467.13038950399994,421.99985029600003,55206.6099837505,808.0959233474243,846.1493825494719,764.400948401308
32,ARG,Argentina,97,ARG,Argentina,Y,Argentina,409,Non-communicable diseases,256717.75195200002,260073.72268200002,253253.69935429998,25625737.406058732,1001.7965449505615,1014.8926392280536,988.2786799119499
51,ARM,Armenia,33,ARM,Armenia,Y,Armenia,409,Non-communicable diseases,25498.34697523,25768.70291838,25227.93575795,2021279.0890744142,1261.495610035041,1274.8710980916558,1248.1173873669468
36,AUS,Australia,71,AUS,Australia,Y,Australia,409,Non-communicable diseases,143743.4843091,144924.942829,142606.6735234,15840093.370407825,907.4661427036722,914.924801515035,900.2893492396654
40,AUT,Austria,75,AUT,Austria,Y,Austria,409,Non-communicable diseases,74541.1847246,75346.84280370001,73712.2838037,6403922.750233362,1163.9925656798978,1176.573262083062,1151.0489223345783
31,AZE,Azerbaijan,34,AZE,Azerbaijan,Y,Azerbaijan,409,Non-communicable diseases,59408.464407199994,61680.1911043,57138.9019404,5955914.563902829,997.4700571975708,1035.612422618128,959.364029274417
48,BHR,Bahrain,140,BHR,Bahrain,Y,Bahrain,409,Non-communicable diseases,2383.6253920599997,2536.8359429700004,2236.30168009,992310.4209377564,240.20965030352278,255.64943080741122,225.36311550337675
50,BGD,Bangladesh,161,BGD,Bangladesh,Y,Bangladesh,409,Non-communicable diseases,572526.346625,618798.122885,527147.3683819999,77145349.0631529,742.1398095643034,802.1198042391877,683.31710826853
52,BRB,Barbados,107,BRB,Barbados,Y,Barbados,409,Non-communicable diseases,2241.654344284,2341.1094549789996,2137.018280449,200736.6336235776,1116.7141262753078,1166.259198791318,1064.5880833372687
112,BLR,Belarus,57,BLR,Belarus,Y,Belarus,409,Non-communicable diseases,107920.8526329,108975.84359960002,106850.14297459999,6952681.573874132,1552.2191184251947,1567.3929899090308,1536.8191659475294
56,BEL,Belgium,76,BEL,Belgium,Y,Belgium,409,Non-communicable diseases,93803.08985810001,94822.5447273,92774.49530514999,7987096.481388909,1174.4329128447966,1187.1966859077045,1161.5547091653143
84,BLZ,Belize,108,BLZ,Belize,Y,Belize,409,Non-communicable diseases,1087.30843577,1115.15595182,1060.11839166,177413.84056458235,612.8656210303936,628.5619815631351,597.5398471091069
204,BEN,Benin,200,BEN,Benin,Y,Benin,409,Non-communicable diseases,21623.799151299998,25437.4779269,18411.0015384,3789770.467949361,570.5833462521175,671.2142105182476,485.807826466128
60,BMU,Bermuda,305,BMU,Bermuda,Y,Bermuda,409,Non-communicable diseases,449.31355770899995,474.8740301170001,425.917065332,48990.84018891467,917.1378894021656,969.311871945506,869.3810183487601
64,BTN,Bhutan,162,BTN,Bhutan,Y,Bhutan,409,Non-communicable diseases,2643.7053651300002,3064.67342545,2177.06948783,480791.24593474047,549.8655367549766,637.4228839153988,452.8097186123688
68,BOL,Bolivia (Plurinational State of),121,BOL,Bolivia,Y,Bolivia,409,Non-communicable diseases,41812.266213899995,48626.7806943,34967.576815299995,5346740.951089974,782.0140642006651,909.4658061634176,653.9979612846512
70,BIH,Bosnia and Herzegovina,44,BIH,Bosnia and Herzegovina,Y,Bosnia and Herzegovina,409,Non-communicable diseases,34838.75382282,35333.294331,34350.93980326,2523871.748166636,1380.369420440131,1399.9639386060892,1361.0414169504786
72,BWA,Botswana,193,BWA,Botswana,Y,Botswana,409,Non-communicable diseases,6286.680836539999,7054.80842881,5703.49106556,1090492.9507773388,576.498989017641,646.9375545968549,523.0195263063705
76,BRA,Brazil,135,BRA,Brazil,Y,Brazil,409,Non-communicable diseases,916387.0294890001,921300.97948,911422.413289,125548093.48307969,729.9091559781456,733.823154076143,725.954801863904
96,BRN,Brunei Darussalam,66,BRN,Brunei,Y,Brunei,409,Non-communicable diseases,1376.1192319299998,1469.20544404,1290.0863785299998,247903.14623632634,555.1035768695505,592.6530043468689,520.3993568117764
100,BGR,Bulgaria,45,BGR,Bulgaria,Y,Bulgaria,409,Non-communicable diseases,101473.7531382,102391.8916944,100572.3020982,5466518.120720613,1856.2776322567722,1873.0733061377357,1839.7872261135442
854,BFA,Burkina Faso,201,BFA,Burkina Faso,Y,Burkina Faso,409,Non-communicable diseases,43945.108094799994,49449.165724,38834.878556200005,6908366.862437826,636.1142795374454,715.786620899724,562.1426790078712
108,BDI,Burundi,175,BDI,Burundi,Y,Burundi,409,Non-communicable diseases,20298.046723400003,23631.2442377,17197.287294499998,3613127.14900831,561.7861172965136,654.0385450920551,475.96684493154675
116,KHM,Cambodia,10,KHM,Cambodia,Y,Cambodia,409,Non-communicable diseases,57318.3766668,63863.0998528,51879.07039529999,7624317.218621697,751.7837338510144,837.6238556394298,680.4421813482538
120,CMR,Cameroon,202,CMR,Cameroon,Y,Cameroon,409,Non-communicable diseases,57264.58468000001,67740.37543900001,47773.511338000004,9526752.519018685,601.0923928765876,711.0542160486151,501.4669085045254
124,CAN,Canada,101,CAN,Canada,Y,Canada,409,Non-communicable diseases,238361.55924909998,240290.1901598,236514.9200339,25006588.10681183,953.1950469651233,960.9075381792874,945.8104361285217
132,CPV,Cape Verde,203,CPV,Cape Verde,Y,Cape Verde,409,Non-communicable diseases,1858.96313883,1946.39171985,1767.49811752,271759.31581595977,684.0476225252652,716.2189505835123,650.3909947716314
140,CAF,Central African Republic,169,CAF,Central African Republic,Y,Central African Republic,409,Non-communicable diseases,14546.04225,17198.8852771,11839.0769649,1732651.19537901,839.5251328596531,992.6340236840235,683.2925747822113
148,TCD,Chad,204,TCD,Chad,Y,Chad,409,Non-communicable diseases,27695.244730700004,31633.7064796,24026.3127244,4289495.913766112,645.6526661284075,737.4690899711358,560.1197251941257
152,CHL,Chile,98,CHL,Chile,Y,Chile,409,Non-communicable diseases,88003.8566605,88825.89212070001,87171.6376548,11204020.420886949,785.4667642022497,792.8037328020886,778.0389037161286
156,CHN,China,6,CHN,China,Y,China,409,Non-communicable diseases,8875500.3794,9117003.756550001,8635696.92008,994247589.3839508,892.6851293548904,916.9751934927012,868.5660405202284
344,HKG,China Hong Kong Special Administrative Region,6,HKG,China,N,China,409,Non-communicable diseases,8875500.3794,9117003.756550001,8635696.92008,994247589.3839508,892.6851293548904,916.9751934927012,868.5660405202284
446,MAC,China Macao Special Administrative Region,6,MAC,China,N,China,409,Non-communicable diseases,8875500.3794,9117003.756550001,8635696.92008,994247589.3839508,892.6851293548904,916.9751934927012,868.5660405202284
170,COL,Colombia,125,COL,Colombia,Y,Colombia,409,Non-communicable diseases,161165.070558,162785.531924,159468.609283,27570007.665938105,584.566651234974,590.444275157444,578.4133657678252
174,COM,Comoros,176,COM,Comoros,Y,Comoros,409,Non-communicable diseases,2215.42455583,2535.7479761500003,1933.1018777499999,311694.5291210706,710.767866884654,813.5362475884353,620.191147788523
178,COG,Congo,170,COG,Congo,Y,Congo,409,Non-communicable diseases,14155.2674636,16261.1710735,12089.119027699999,2058865.7397087996,687.5274667303989,789.8121164423251,587.1737430246351
188,CRI,Costa Rica,126,CRI,Costa Rica,Y,Costa Rica,409,Non-communicable diseases,17203.3567768,17465.8026953,16942.9316766,2699394.8125499953,637.3042096998316,647.0266081159448,627.6566731857496
384,CIV,Cote d'Ivoire,205,CIV,Cote d'Ivoire,Y,Cote d'Ivoire,409,Non-communicable diseases,51152.7954,58932.441854,44021.059383,9428621.992960483,542.5267386707333,625.037697958404,466.8875198927969
191,HRV,Croatia,46,HRV,Croatia,Y,Croatia,409,Non-communicable diseases,49857.94912285,50494.98137132,49227.251316580005,3176469.311781031,1569.602732755346,1589.6574597475872,1549.7474234680556
192,CUB,Cuba,109,CUB,Cuba,Y,Cuba,409,Non-communicable diseases,83955.84466830001,84865.46224600001,83071.0106502,8044851.501958094,1043.5971956457543,1054.9040243358627,1032.598434290313
196,CYP,Cyprus,77,CYP,Cyprus,Y,Cyprus,409,Non-communicable diseases,6589.95694785,6979.30973963,6246.102297809999,865254.3664198235,761.6207676729061,806.6194185772675,721.880471248541
203,CZE,Czech Republic,47,CZE,Czech Republic,Y,Czech Republic,409,Non-communicable diseases,99318.975751,100263.23568430002,98312.23557419999,7895174.35233182,1257.9706453432077,1269.9306083682309,1245.2193097567722
180,COD,Democratic Republic of the Congo,171,COD,Democratic Republic of the Congo,Y,Democratic Republic of the Congo,409,Non-communicable diseases,173626.696213,202560.594157,147013.438429,27917827.01170261,621.9205246175466,725.5600304138662,526.5934141914943
208,DNK,Denmark,78,DNK,Denmark,Y,Denmark,409,Non-communicable diseases,46220.46287057,46835.8950184,45609.39015111,3970699.2786174724,1164.0383627002636,1179.5377018505274,1148.648813490363
262,DJI,Djibouti,177,DJI,Djibouti,Y,Djibouti,409,Non-communicable diseases,2487.4426544899998,3307.2184396899997,1837.4074761699999,498499.6987330162,498.9857889206491,663.4343908523126,368.5874797597558
212,DMA,Dominica,110,DMA,Dominica,Y,Dominica,409,Non-communicable diseases,558.830049861,582.0350632880001,535.2105350500001,42143.91916522749,1326.0039904453995,1381.0653465950818,1269.959096475291
214,DOM,Dominican Republic,111,DOM,Dominican Republic,Y,Dominican Republic,409,Non-communicable diseases,44565.176586999994,47973.7867388,41303.3053403,5459023.208845405,816.3580714364764,878.7979992659999,756.6061502243684
218,ECU,Ecuador,122,ECU,Ecuador,Y,Ecuador,409,Non-communicable diseases,57171.7087893,59462.1978295,54846.1262565,8379877.603461576,682.249926486795,709.5831304855484,654.4979396100493
818,EGY,Egypt,141,EGY,Egypt,Y,Egypt,409,Non-communicable diseases,361742.48118,370240.246123,352359.641229,43917445.94116089,823.6874286010401,843.0368346534435,802.3227072473193
222,SLV,El Salvador,127,SLV,El Salvador,Y,El Salvador,409,Non-communicable diseases,28727.3128095,31266.4563815,26282.8052713,3096075.647562256,927.862109316318,1009.8737867118375,848.9070766728255
226,GNQ,Equatorial Guinea,172,GNQ,Equatorial Guinea,Y,Equatorial Guinea,409,Non-communicable diseases,1893.01777049,2637.6751465300003,1308.3368860799999,428132.5696312869,442.1569169849167,616.0884113071797,305.59153376412263
232,ERI,Eritrea,178,ERI,Eritrea,Y,Eritrea,409,Non-communicable diseases,13520.449172000002,16066.1590397,11091.0096039,2092145.1307003845,646.2481485437762,767.9275593238389,530.1262059285093
233,EST,Estonia,58,EST,Estonia,Y,Estonia,409,Non-communicable diseases,13914.96107578,14239.25577207,13591.494331419999,965949.9588944976,1440.5467848153623,1474.1194034902621,1407.0598798901633
231,ETH,Ethiopia,179,ETH,Ethiopia,Y,Ethiopia,409,Non-communicable diseases,157837.65944999998,169430.424335,144919.472038,33235855.266084917,474.9017535019275,509.7820500737738,436.03352727883953
583,FSM,Micronesia (Federated States of),25,FSM,Federated States of Micronesia,Y,Federated States of Micronesia,409,Non-communicable diseases,538.2372593929999,613.10349955,448.9973390029999,48367.38611097846,1112.810310149943,1267.5969260427687,928.305982822351
242,FJI,Fiji,22,FJI,Fiji,Y,Fiji,409,Non-communicable diseases,5682.40743992,6120.696609189999,5245.745564849999,481686.39443759574,1179.6902519023042,1270.6808163714823,1089.0375201431198
246,FIN,Finland,79,FIN,Finland,Y,Finland,409,Non-communicable diseases,47977.7274617,48600.700685150005,47330.83853568,3950539.41684177,1214.460163520035,1230.229484053686,1198.0854648330098
250,FRA,France,80,FRA,France,Y,France,409,Non-communicable diseases,493189.2612094,496953.3248014,489363.65633569995,45417444.81941824,1085.9027036204752,1094.1904080630436,1077.4794977600159
266,GAB,Gabon,173,GAB,Gabon,Y,Gabon,409,Non-communicable diseases,5285.08405928,6029.24241912,4616.1872550200005,746298.0933950329,708.1733299407589,807.8866169538211,618.5446935848656
268,GEO,Georgia,35,GEO,Georgia,Y,Georgia,409,Non-communicable diseases,46019.016935299995,46481.799904499996,45538.994304420004,2567644.4169864682,1792.2659629525533,1810.2896022905559,1773.5709042557821
276,DEU,Germany,81,DEU,Germany,Y,Germany,409,Non-communicable diseases,856372.6577093999,861101.1907830001,851644.0166928,62575646.21204057,1368.5398546385604,1376.0963616182526,1360.9831751588524
288,GHA,Ghana,207,GHA,Ghana,Y,Ghana,409,Non-communicable diseases,76239.071704,85502.007091,67562.12081600001,12115926.130979389,629.246752413447,705.6993098726367,557.6306762324131
300,GRC,Greece,82,GRC,Greece,Y,Greece,409,Non-communicable diseases,105410.6492479,106540.94192019998,104284.1736492,7980347.427588831,1320.8779467856903,1335.041398722538,1306.7623257689202
304,GRL,Greenland,349,GRL,Greenland,Y,Greenland,409,Non-communicable diseases,339.94695479300003,354.213786564,326.178460877,35937.21095558931,945.9469606951458,985.6462901412474,907.6343216508557
308,GRD,Grenada,112,GRD,Grenada,Y,Grenada,409,Non-communicable diseases,901.579181037,935.4264285770001,865.108086728,66192.54823513226,1362.0554051407244,1413.1899337885206,1306.9569155351487
316,GUM,Guam,351,GUM,Guam,Y,Guam,409,Non-communicable diseases,993.019833831,1044.3275343599998,944.616772535,93764.23427957394,1059.0603565002657,1113.7802621478895,1007.4382623532819
320,GTM,Guatemala,128,GTM,Guatemala,Y,Guatemala,409,Non-communicable diseases,44368.4328655,45180.761385000005,43516.9085784,7104273.293374606,624.5316168632994,635.965981589352,612.5455311380483
324,GIN,Guinea,208,GIN,Guinea,Y,Guinea,409,Non-communicable diseases,34752.1125962,38982.485223200005,30574.853545799997,3995236.2110588644,869.8387469558298,975.7241665785865,765.2827500203472
624,GNB,Guinea-Bissau,209,GNB,Guinea-Bissau,Y,Guinea-Bissau,409,Non-communicable diseases,4708.567236,5410.5747649,4050.214283099999,634754.9257630273,741.7929416364776,852.3879918530836,638.0752820832877
328,GUY,Guyana,113,GUY,Guyana,Y,Guyana,409,Non-communicable diseases,3865.09469592,4088.5408954000004,3651.0120036399994,377346.55167087336,1024.282500742497,1083.4976170568216,967.548792343135
332,HTI,Haiti,114,HTI,Haiti,Y,Haiti,409,Non-communicable diseases,45936.8660571,53389.181552500006,38722.592870199995,5181260.44504285,886.5963512999989,1030.4284472628642,747.3585487725805
340,HND,Honduras,129,HND,Honduras,Y,Honduras,409,Non-communicable diseases,28339.264604,32918.9255032,23774.6092179,3898590.8870701343,726.9104511065407,844.3800967261585,609.825701300171
348,HUN,Hungary,48,HUN,Hungary,Y,Hungary,409,Non-communicable diseases,121778.5880395,122721.57477790001,120813.71458889998,7260167.7530639935,1677.3522621168918,1690.3407600479766,1664.06230128654
352,ISL,Iceland,83,ISL,Iceland,Y,Iceland,409,Non-communicable diseases,1868.8839290340002,1916.5083427119998,1823.2438917390002,215433.8709144283,867.4977249869556,889.60400450366,846.3125524320195
356,IND,India,163,IND,India,Y,India,409,Non-communicable diseases,5702592.43475,5925160.90535,5396684.2222299995,688519371.2299742,828.239941101855,860.5656068565311,783.8100782247184
360,IDN,Indonesia,11,IDN,Indonesia,Y,Indonesia,409,Non-communicable diseases,1151665.10204,1222002.6028,1088731.622044,141384671.78928688,814.5614991110125,864.3105276795603,770.0492622471797
364,IRN,Iran (Islamic Republic of),142,IRN,Iran,Y,Iran,409,Non-communicable diseases,287801.707415,289751.585027,286183.120311,48739343.11837177,590.4915597980562,594.4921832928463,587.1706551644647
368,IRQ,Iraq,143,IRQ,Iraq,Y,Iraq,409,Non-communicable diseases,67268.6518903,71000.82442599999,63899.3034985,17240705.783165656,390.17342292322587,411.8208692786077,370.63043881239014
372,IRL,Ireland,84,IRL,Ireland,Y,Ireland,409,Non-communicable diseases,26766.011499189997,27143.64721359,26391.204910989996,3189490.223157123,839.1940287152098,851.0340309719403,827.4427279750872
376,ISR,Israel,85,ISR,Israel,Y,Israel,409,Non-communicable diseases,38284.868482210004,38830.11060821,37764.649082079995,4937911.078994457,775.3251905460847,786.367149732418,764.7899785544597
380,ITA,Italy,86,ITA,Italy,Y,Italy,409,Non-communicable diseases,585216.8683973,588498.170361,581864.7497626999,46442552.39494551,1260.08765285043,1267.1529449037089,1252.8698784996711
388,JAM,Jamaica,115,JAM,Jamaica,Y,Jamaica,409,Non-communicable diseases,15946.41753111,17411.7311168,14588.603162919999,1574109.9760266743,1013.0434197082924,1106.131806670219,926.7842390367258
392,JPN,Japan,67,JPN,Japan,Y,Japan,409,Non-communicable diseases,1113252.1354669,1117951.4157363,1107821.1947138999,100149920.76949495,1111.585637725227,1116.2778833438888,1106.1628268919565
400,JOR,Jordan,144,JOR,Jordan,Y,Jordan,409,Non-communicable diseases,16770.8036353,18172.4386104,15591.352100799999,4471616.775068541,375.0501100363847,406.3952598022324,348.67370986998355
398,KAZ,Kazakhstan,36,KAZ,Kazakhstan,Y,Kazakhstan,409,Non-communicable diseases,107585.2900649,108765.9110042,106357.24936789999,10123119.910554973,1062.768109194529,1074.4307285226773,1050.6370595986473
404,KEN,Kenya,180,KEN,Kenya,Y,Kenya,409,Non-communicable diseases,93785.82348499999,99595.805121,87238.09317299999,17619098.456567656,532.296381203549,565.2718575045756,495.1336947690493
296,KIR,Kiribati,23,KIR,Kiribati,Y,Kiribati,409,Non-communicable diseases,622.87652761,701.8569587599999,547.85977631,51115.37501552948,1218.5698088310269,1373.0838491290872,1071.8101474234584
414,KWT,Kuwait,145,KWT,Kuwait,Y,Kuwait,409,Non-communicable diseases,4873.8210733900005,4998.3741226,4746.65768536,2618257.387777313,186.14751537195036,190.90461258444924,181.2907205960192
417,KGZ,Kyrgyzstan,37,KGZ,Kyrgyzstan,Y,Kyrgyzstan,409,Non-communicable diseases,26927.3843845,27206.982092199996,26646.1483553,3049662.9800930987,882.9626276828128,892.1307787055681,873.7407552649165
418,LAO,Lao People's Democratic Republic,12,LAO,Laos,Y,Laos,409,Non-communicable diseases,25015.070399300002,28497.3314111,21293.5229421,3121876.319465499,801.2831976502795,912.8270467799657,682.074520676261
428,LVA,Latvia,59,LVA,Latvia,Y,Latvia,409,Non-communicable diseases,25755.28727426,26218.60623461,25319.732084460004,1475982.1837310751,1744.9592249924224,1776.349777362018,1715.449709593058
422,LBN,Lebanon,146,LBN,Lebanon,Y,Lebanon,409,Non-communicable diseases,26151.7799467,27633.1755081,24580.051049700003,4106514.278843091,636.836454738144,672.9107372271202,598.5624152419805
426,LSO,Lesotho,194,LSO,Lesotho,Y,Lesotho,409,Non-communicable diseases,10018.1898298,11656.845600999999,8174.18916705,879183.9473678332,1139.4873461683653,1325.8710689496934,929.7473175576623
430,LBR,Liberia,210,LBR,Liberia,Y,Liberia,409,Non-communicable diseases,9429.8849543,10856.419629900001,8118.64479,1728812.2490505078,545.4545431106848,627.9698466888192,469.60824082886353
434,LBY,Libya,147,LBY,Libya,Y,Libya,409,Non-communicable diseases,23624.043596099997,26395.6356403,21097.5473772,3646844.0263631535,647.7941865712112,723.7939283798565,578.5152099921232
440,LTU,Lithuania,60,LTU,Lithuania,Y,Lithuania,409,Non-communicable diseases,36698.277112020005,37199.31423687,36204.864664220004,2120669.348896152,1730.5044339478072,1754.130801024353,1707.237607930973
442,LUX,Luxembourg,87,LUX,Luxembourg,Y,Luxembourg,409,Non-communicable diseases,3762.073922911,3945.90629567,3584.5740808829996,401776.81051739235,936.3591487687777,982.1139977164479,892.1804312864464
807,MKD,The former Yugoslav Republic of Macedonia,49,MKD,Macedonia,Y,Macedonia,409,Non-communicable diseases,17119.7433103,17373.63783027,16849.01886028,1517774.9222350498,1127.9500708240557,1144.6781453396181,1110.1131408515052
450,MDG,Madagascar,181,MDG,Madagascar,Y,Madagascar,409,Non-communicable diseases,60189.65597300001,70419.72047999999,51022.407104000005,8907250.537780553,675.7377679869062,790.5887476871924,572.8188163966635
454,MWI,Malawi,182,MWI,Malawi,Y,Malawi,409,Non-communicable diseases,37126.2210529,41670.1499841,32833.9649143,5784796.567744158,641.7895706119491,720.3390732260392,567.5906581984428
458,MYS,Malaysia,13,MYS,Malaysia,Y,Malaysia,409,Non-communicable diseases,106840.5671366,114662.96932460001,102103.29797690001,16449180.103616053,649.5191034665189,697.0740705756723,620.7196792407572
462,MDV,Maldives,14,MDV,Maldives,Y,Maldives,409,Non-communicable diseases,834.485257309,868.4215375400001,795.1624333059999,248088.95434388274,336.3653410188902,350.04441847751826,320.5150488900058
466,MLI,Mali,211,MLI,Mali,Y,Mali,409,Non-communicable diseases,38570.8846424,43976.7413177,33435.835832,6145783.168819807,627.5991778897544,715.5595976898903,544.045159315648
470,MLT,Malta,88,MLT,Malta,Y,Malta,409,Non-communicable diseases,3313.346619889,3403.846550346,3223.5220622119996,318137.2762447647,1041.483305257136,1069.9301227835965,1013.2487774654626
584,MHL,Marshall Islands,24,MHL,Marshall Islands,Y,Marshall Islands,409,Non-communicable diseases,289.101026146,322.634551605,257.495127796,26131.359598228875,1106.3374833569494,1234.6642370145466,985.3874109690505
478,MRT,Mauritania,212,MRT,Mauritania,Y,Mauritania,409,Non-communicable diseases,8933.614078999999,10195.5985543,7733.83276175,1416693.7763300415,630.5959854036072,719.675537836539,545.9071601051687
480,MUS,Mauritius,183,MUS,Mauritius,Y,Mauritius,409,Non-communicable diseases,8612.26741471,8762.30083127,8462.325526019999,835536.0641562013,1030.7475385167766,1048.7040843795237,1012.8019470429452
484,MEX,Mexico,130,MEX,Mexico,Y,Mexico,409,Non-communicable diseases,503199.79328000004,504808.62467499997,501484.72092899994,66737618.75881329,753.9972247115096,756.4079061606247,751.4273512534854
498,MDA,Republic of Moldova,61,MDA,Moldova,Y,Moldova,409,Non-communicable diseases,38809.2379342,39206.9086086,38421.1409019,2676502.709812185,1449.9980811498344,1464.8559280312188,1435.4979264936399
496,MNG,Mongolia,38,MNG,Mongolia,Y,Mongolia,409,Non-communicable diseases,14826.065257899998,15673.747504399998,13973.4583759,1730093.986972248,856.9514355602358,905.947747487976,807.6704780850813
499,MNE,Montenegro,50,MNE,Montenegro,Y,Montenegro,409,Non-communicable diseases,5965.68608139,6256.74038685,5696.21993367,427807.0336562045,1394.4805980408826,1462.5146139785206,1331.4928193180695
504,MAR,Morocco,148,MAR,Morocco,Y,Morocco,409,Non-communicable diseases,167360.885662,190217.883947,146754.59886,19087896.57428735,876.7906144642783,996.5366440807101,768.8358865988831
508,MOZ,Mozambique,184,MOZ,Mozambique,Y,Mozambique,409,Non-communicable diseases,63452.85908799999,72543.58743700001,54632.731291000004,9280898.625884138,683.6930522119047,781.6440019577221,588.6577743520547
104,MMR,Myanmar,15,MMR,Myanmar,Y,Myanmar,409,Non-communicable diseases,269928.879788,298368.712347,241939.82684399997,28066666.826081198,961.741846513695,1063.0714156258066,862.0183805337913
516,NAM,Namibia,195,NAM,Namibia,Y,Namibia,409,Non-communicable diseases,6807.261627389999,7810.100137579999,5932.57533728,998964.0243462125,681.4321098144767,781.8199602024147,593.8727714606806
524,NPL,Nepal,164,NPL,Nepal,Y,Nepal,409,Non-communicable diseases,110962.76435369998,123444.578298,94714.8347034,13544868.353274668,819.2236458826352,911.375253552431,699.2672961675653
528,NLD,Netherlands,89,NLD,Netherlands,Y,Netherlands,409,Non-communicable diseases,129414.67594670001,130551.19054040001,128264.5542514,12010174.265257653,1077.5420330166517,1087.0049647660073,1067.9658048129775
554,NZL,New Zealand,72,NZL,New Zealand,Y,New Zealand,409,Non-communicable diseases,28270.15751472,28637.26952246,27902.11345826,2906469.5146390107,972.6631355440592,985.2939925302057,960.0002104864842
